450,300,4
480,654,4
638,128,3
885,365,3
885,1221,3
207,1023,3
353,332,5
331,47,5
506,1019,5
694,202,4
13,270,4
239,152,3
244,566,4
398,692,4
397,334,3
654,418,4
805,195,3
840,507,4
89,321,4
303,69,5
259,748,4
479,421,4
442,77,3
668,283,5
916,385,3
911,465,5
174,40,4
117,168,5
346,1222,4
483,249,2
457,443,4
708,328,3
618,955,2
892,1124,4
184,780,4
177,243,1
367,268,4
601,64,4
500,522,4
766,40,3
727,801,2
933,173,3
251,480,5
197,302,3
401,257,2
554,542,3
560,1405,4
846,182,5
746,174,5
85,192,4
314,819,4
882,423,5
200,103,2
416,479,5
378,144,4
577,829,3
588,95,4
749,66,3
79,900,4
48,56,3
287,64,5
223,286,1
405,626,1
562,485,5
592,1609,1
748,1,4
87,177,5
85,51,2
313,121,4
268,1090,2
476,710,5
635,246,5
567,657,5
828,1056,1
856,286,4
82,64,5
295,91,5
293,685,3
527,96,4
468,160,3
716,228,4
880,272,5
803,242,5
115,177,5
339,186,4
293,646,3
528,657,5
521,12,5
675,242,4
718,750,3
872,354,4
193,234,3
393,11,3
655,1585,4
804,609,3
863,748,3
94,8,5
291,563,3
303,42,5
533,88,4
453,424,1
712,660,4
865,117,2
815,228,5
130,452,4
105,307,2
301,210,4
532,655,5
541,660,5
786,97,4
19,655,3
936,324,5
244,886,5
158,652,4
334,154,4
497,31,3
541,427,4
786,484,4
19,202,4
26,300,4
279,274,3
256,44,4
387,1143,5
648,63,4
505,496,5
761,877,2
794,257,4
21,447,5
279,797,4
287,108,4
478,219,2
447,823,3
642,63,3
919,253,3
271,462,4
459,100,1
711,707,5
638,195,4
881,121,5
197,161,4
216,58,4
395,255,3
416,235,2
554,174,5
848,199,5
774,258,1
44,67,3
268,1118,3
276,474,5
426,490,4
474,414,4
625,961,4
876,238,4
894,281,3
177,693,4
360,483,5
299,742,4
538,144,4
514,178,4
686,299,5
6,293,3
24,1007,5
279,869,1
253,243,2
446,887,4
666,163,3
592,203,5
858,100,3
94,589,5
60,659,4
308,679,4
293,518,5
524,570,4
699,748,2
711,218,4
932,47,4
246,932,1
450,80,3
727,542,2
1,182,4
874,286,4
222,101,4
249,407,3
392,270,4
670,8,4
655,702,2
807,465,4
130,272,5
58,191,5
309,1296,2
286,250,4
479,151,4
630,988,2
711,151,4
931,111,3
881,94,2
195,384,2
405,722,1
350,89,4
494,329,3
784,333,4
694,241,3
18,113,5
54,930,1
269,98,4
458,338,3
425,168,5
614,287,3
546,343,3
843,159,2
99,11,5
85,412,3
293,485,3
524,429,2
537,42,3
796,134,3
675,321,2
10,124,5
239,9,5
715,426,5
870,505,4
218,657,5
179,300,4
409,482,4
407,95,3
655,1118,3
808,750,5
840,195,5
109,91,4
14,654,4
278,538,4
424,333,5
389,489,4
642,288,1
916,179,3
889,1072,3
207,986,3
151,98,4
380,161,2
588,168,5
450,155,4
727,1188,2
632,288,3
879,751,2
224,11,3
249,919,5
389,167,3
405,566,1
568,479,5
830,480,5
795,755,3
41,1039,3
265,282,5
234,781,2
436,98,4
474,664,4
632,1183,2
661,318,5
899,258,5
181,472,1
519,288,4
682,117,4
5,173,4
870,134,4
215,191,4
235,970,4
437,82,3
659,673,4
654,215,4
815,83,4
160,1142,5
62,1018,3
272,772,2
280,204,3
421,164,4
609,285,5
712,4,4
942,131,5
886,233,3
200,208,5
403,7,5
301,607,4
541,265,5
798,988,3
682,737,3
7,8,5
28,760,3
286,1288,4
480,197,3
439,14,5
664,732,3
579,7,3
749,98,5
87,48,4
54,685,3
269,616,4
313,148,2
527,129,2
675,1255,1
717,150,4
866,272,2
373,1039,4
594,515,5
861,70,4
755,245,4
60,403,3
308,202,4
292,486,4
533,566,4
453,254,2
709,293,4
930,148,1
830,554,5
119,100,5
325,100,4
303,738,2
532,234,5
790,470,4
758,56,5
64,732,4
20,378,3
277,257,3
424,292,4
382,150,2
592,168,5
492,242,5
758,252,3
64,433,2
95,843,4
291,124,5
536,189,5
460,1380,3
712,746,4
562,234,5
823,318,5
128,210,4
81,186,5
294,1088,1
522,23,5
484,173,5
781,324,4
699,456,1
16,79,5
274,742,4
653,64,4
814,145,2
158,403,4
99,963,3
344,463,4
330,228,5
579,98,4
749,449,3
774,97,2
43,479,4
891,459,5
178,184,5
357,287,4
330,136,5
580,148,4
749,430,4
846,378,4
102,384,2
85,474,5
296,482,5
216,1010,3
398,481,3
357,245,4
551,300,4
845,1434,4
921,405,3
145,302,4
102,396,2
343,288,2
488,64,5
436,50,4
658,98,4
653,195,5
815,1,5
160,23,5
178,984,2
357,760,3
330,210,5
579,245,2
749,1615,4
178,28,5
360,248,4
547,289,3
506,97,4
738,186,4
843,176,4
109,628,2
298,479,5
316,234,1
452,197,5
405,501,3
567,430,4
829,13,4
862,657,5
94,750,4
140,288,3
326,521,2
504,1041,3
533,98,4
694,491,3
20,931,1
922,235,2
145,23,4
102,511,3
344,405,2
486,882,2
577,194,4
749,642,2
773,318,4
42,99,5
265,815,3
190,328,3
374,824,4
326,441,2
504,403,3
758,68,3
864,81,3
92,199,3
303,872,3
311,31,4
453,55,4
11,558,3
234,498,5
436,92,3
393,620,4
654,4,4
809,313,4
892,118,4
180,372,5
158,250,4
330,73,5
507,345,5
479,71,1
629,202,4
668,882,3
907,591,5
163,234,3
224,212,1
407,1041,3
364,678,4
603,50,5
833,1274,1
712,51,3
942,183,3
244,17,2
207,170,4
413,877,3
387,772,4
642,369,2
916,739,3
823,238,5
126,678,3
351,880,2
236,420,4
437,727,3
406,136,4
655,732,3
802,760,3
893,759,3
184,258,3
135,325,4
324,310,4
499,915,4
244,3,5
374,1217,2
488,134,2
417,1044,3
655,1,2
572,124,5
750,879,4
23,98,5
896,225,1
128,64,5
890,423,5
141,335,1
296,277,5
250,23,4
356,328,4
495,120,5
488,265,4
733,291,2
655,1223,3
851,231,4
32,122,2
864,603,4
43,274,5
886,186,4
130,366,5
294,105,3
313,443,5
417,90,3
361,504,4
493,180,4
727,249,2
504,65,4
686,603,5
886,201,3
833,127,5
56,167,3
42,655,3
246,215,2
141,546,4
296,898,4
417,418,4
936,1241,4
182,257,3
83,423,4
286,431,5
400,321,4
393,1197,3
592,631,3
796,54,4
618,185,5
801,294,5
637,405,1
815,496,5
95,102,4
7,542,4
207,25,4
327,1019,3
325,177,5
514,470,3
385,482,3
601,260,4
781,245,2
545,563,3
758,716,2
8,222,5
923,245,3
92,845,3
94,186,4
267,464,5
201,56,5
328,665,2
524,483,4
334,1016,3
535,499,4
447,24,3
551,576,2
757,515,5
758,66,3
5,135,4
201,603,4
91,234,5
269,654,4
374,1197,4
487,196,5
736,127,4
655,1084,3
748,326,3
21,688,1
23,56,4
217,363,1
125,411,3
307,1,5
432,100,3
306,283,3
430,744,3
566,154,3
540,286,4
707,632,4
708,125,4
908,709,4
97,82,4
13,167,4
194,198,3
331,682,5
194,517,3
330,148,4
271,174,5
443,333,5
551,216,5
551,1439,5
757,258,5
6,435,4
924,228,4
92,124,4
921,194,3
94,355,2
264,235,5
207,129,3
326,127,1
326,435,3
514,558,4
610,7,2
599,763,5
774,449,1
934,157,2
524,127,5
633,177,3
606,50,5
784,270,3
7,423,5
7,557,4
205,316,4
94,527,5
264,702,4
387,581,4
259,255,4
399,540,2
347,588,3
518,288,3
614,472,3
615,707,3
805,642,4
81,1,4
934,25,4
184,644,4
932,165,4
181,1370,1
349,713,3
279,234,2
393,1249,4
591,367,3
592,64,5
796,218,3
621,4,4
830,424,1
73,129,4
823,77,4
69,321,4
276,636,4
175,273,2
297,603,5
342,134,4
454,182,3
662,13,4
580,1028,3
790,203,4
870,651,3
6,517,4
201,219,4
93,845,4
265,293,4
387,58,4
389,155,2
606,118,4
782,1528,2
611,873,3
805,558,5
82,241,3
832,258,3
77,484,5
867,69,2
168,281,2
298,625,4
344,479,4
453,4,4
405,504,2
507,319,3
694,617,4
503,283,5
676,245,4
883,372,3
864,145,4
42,568,4
56,11,4
256,203,4
354,922,4
296,287,4
417,433,4
654,154,3
432,121,4
564,181,4
543,651,3
713,315,4
916,216,4
907,275,5
99,12,5
311,39,4
195,298,4
336,1249,3
936,298,4
183,210,3
346,147,4
279,60,4
393,1178,3
399,157,3
593,1035,3
773,6,3
624,696,4
804,597,3
87,657,4
846,448,5
57,825,1
880,470,4
145,331,3
303,692,4
299,20,3
457,473,4
666,245,3
500,257,3
701,750,5
880,28,5
727,616,2
892,203,5
746,506,3
28,28,4
213,1215,1
246,82,2
362,321,2
314,742,4
424,25,4
655,939,3
440,886,5
554,273,3
767,506,5
632,7,3
924,50,5
909,286,4
109,380,5
272,317,4
198,526,4
334,510,4
291,1109,4
474,435,5
650,196,4
493,239,5
721,260,3
894,1131,4
885,239,3
131,126,4
296,153,4
244,764,5
374,280,3
198,423,3
334,1312,4
267,566,3
387,475,3
608,42,5
551,546,2
758,69,5
5,451,1
815,175,3
95,178,5
846,505,5
60,616,3
234,97,2
158,195,5
292,144,5
299,190,5
458,654,5
669,172,3
498,10,5
673,345,4
886,196,3
707,287,4
907,97,5
766,951,3
12,191,5
200,48,2
221,50,4
379,158,1
530,88,4
448,750,5
549,181,4
291,739,3
474,9,5
648,717,4
493,7,3
722,121,5
680,1089,2
883,151,5
153,265,4
42,161,4
245,597,4
15,932,1
197,576,4
334,1525,4
268,597,2
387,463,4
438,864,3
558,285,5
535,168,5
632,22,4
924,7,4
662,276,3
820,258,3
690,1207,3
880,1,4
145,431,5
189,194,5
344,477,3
453,364,3
405,514,1
506,56,4
376,246,3
537,960,3
711,258,4
561,470,3
744,23,4
13,488,3
26,249,2
214,55,4
103,487,4
308,566,4
454,313,5
660,99,2
830,739,4
797,781,5
932,432,4
12,127,4
194,481,3
380,81,3
311,96,5
436,96,4
257,1472,2
387,28,5
545,633,3
524,23,5
630,1047,4
913,1240,2
894,1281,3
144,91,2
293,751,3
251,281,4
360,258,4
193,38,3
378,582,5
311,356,4
432,109,2
572,277,1
643,715,5
843,229,3
60,637,4
879,222,4
150,235,4
894,511,4
120,827,2
296,652,4
247,121,4
354,58,3
406,28,3
588,216,5
796,178,3
622,1078,3
804,177,5
83,245,2
758,1135,2
10,285,5
919,382,5
109,790,2
141,815,4
291,156,5
472,559,5
411,238,3
497,101,4
692,1,4
537,32,3
733,250,1
655,919,2
851,833,3
41,188,4
72,515,4
277,872,3
164,125,5
339,195,3
452,156,4
291,121,2
472,426,4
671,96,5
497,174,4
690,1273,3
770,181,3
7,99,5
201,36,1
92,577,3
269,1267,1
442,738,3
276,1090,1
394,679,3
344,95,4
450,1115,4
618,183,4
708,149,3
903,30,5
738,951,2
18,134,5
213,678,4
7,441,2
201,185,5
94,464,5
268,1249,2
448,338,1
417,235,2
650,234,4
493,89,4
682,806,3
886,204,3
632,131,4
913,588,3
109,373,5
11,52,3
194,232,2
249,69,5
409,1541,4
498,7,3
474,646,4
643,671,4
840,484,5
556,496,5
741,1090,1
716,257,5
911,419,5
102,667,3
157,289,4
303,654,5
227,126,4
416,418,4
195,300,3
332,1188,5
542,357,5
437,156,2
562,174,5
645,1159,4
839,50,5
63,713,3
881,559,2
145,901,1
889,172,4
130,546,4
291,129,5
249,238,5
357,123,4
398,496,5
599,975,5
782,880,4
614,288,2
815,203,4
92,421,4
835,526,3
62,181,4
883,461,5
148,164,4
301,404,3
327,87,3
536,167,3
387,549,5
546,286,2
756,117,4
500,762,4
691,50,4
642,412,2
844,946,3
59,473,3
91,211,2
271,582,3
437,168,3
334,396,4
532,95,5
708,299,1
457,203,4
661,1,5
506,198,2
790,1063,5
867,475,5
16,15,5
224,333,3
110,421,4
311,187,4
1,164,3
203,744,2
321,212,3
262,959,2
387,69,3
417,210,3
653,163,4
864,775,1
721,1393,3
889,327,3
130,455,4
805,420,4
95,720,2
930,709,4
184,116,4
216,42,5
373,170,5
481,98,4
429,77,3
655,611,3
851,12,4
586,411,2
796,222,5
930,845,3
826,432,3
73,12,5
102,338,2
307,1022,4
429,708,3
380,1404,2
538,187,5
711,69,3
460,129,3
662,93,5
511,908,4
694,610,4
870,589,4
15,823,2
194,1066,3
380,664,3
271,472,2
437,419,5
301,191,3
457,546,2
664,54,3
499,143,3
694,239,4
753,172,3
16,143,5
224,662,5
106,566,4
312,174,5
435,254,3
235,474,5
403,864,4
289,147,3
466,898,1
667,192,5
625,732,3
915,310,3
758,1016,4
6,136,5
196,13,2
886,238,3
159,323,4
303,551,2
256,363,3
410,690,4
497,562,2
545,665,3
757,193,4
638,226,5
921,228,3
91,1050,3
857,687,1
43,77,3
255,444,3
137,121,5
293,237,3
348,313,5
514,181,4
640,691,4
593,155,5
770,250,5
394,56,5
592,1187,4
795,727,3
659,1021,5
826,391,4
73,56,4
125,90,5
319,350,3
224,468,4
378,1220,3
537,975,3
303,1052,2
468,111,4
358,896,4
503,211,5
697,107,5
758,26,4
6,509,4
198,727,4
94,1110,4
267,121,3
21,859,2
211,687,2
102,746,2
307,28,3
429,281,3
456,1328,4
658,70,3
830,126,5
790,786,3
868,408,5
189,433,5
923,405,4
90,705,5
1,220,3
207,748,3
328,591,3
357,833,4
503,732,3
417,97,4
650,511,5
864,451,4
689,597,4
875,174,5
176,927,3
61,300,5
234,491,4
271,130,1
437,292,5
561,433,1
534,109,4
716,432,5
417,211,4
653,215,2
864,408,5
733,950,4
892,79,5
144,198,4
178,454,4
327,318,5
524,1553,3
397,358,2
604,56,2
379,419,4
541,1036,2
445,689,1
554,13,2
762,875,5
847,121,3
72,28,4
276,431,3
151,411,4
299,962,4
83,70,4
259,317,5
387,566,3
351,289,5
452,443,5
494,357,5
682,476,1
886,559,2
851,1258,3
33,879,3
251,978,2
405,1073,1
588,56,4
795,477,3
622,363,4
808,288,3
883,421,5
145,1217,2
298,427,5
234,194,5
406,746,3
592,925,3
329,512,4
541,659,5
730,269,5
567,647,5
851,456,2
815,125,5
90,221,4
311,97,4
197,182,3
378,496,3
486,995,4
303,26,4
457,225,4
416,433,4
579,289,2
797,269,3
860,307,3
56,158,3
234,546,1
158,709,5
299,640,3
84,1028,3
264,56,5
448,327,2
328,205,4
533,203,4
582,410,3
796,448,4
1,121,4
801,302,4
94,92,4
85,715,4
264,448,2
445,144,3
328,628,3
532,125,5
712,388,3
774,28,3
7,193,5
806,157,3
92,288,3
312,14,5
30,435,5
256,228,3
138,487,3
291,9,5
464,259,4
537,121,1
721,266,3
655,674,3
860,257,3
49,301,3
791,275,5
932,193,3
821,509,5
85,127,5
263,333,2
301,604,4
453,586,2
618,90,1
588,117,4
773,541,1
536,275,5
719,423,3
900,1028,2
739,751,3
22,515,5
246,172,5
269,523,5
435,218,3
336,1094,1
541,1185,2
735,628,3
241,350,2
358,584,4
500,735,4
474,518,4
671,203,3
711,723,5
894,698,4
130,1058,5
37,597,5
249,1047,3
416,588,5
176,246,5
338,301,4
238,237,3
394,554,4
593,1016,4
642,237,5
846,679,3
698,172,5
872,1061,4
189,83,4
807,229,4
94,200,4
269,5,2
207,45,3
334,902,4
407,121,4
592,70,4
781,205,5
618,124,1
811,690,5
92,678,2
764,151,4
18,61,4
916,218,3
104,124,2
316,180,4
321,614,3
532,734,3
707,14,3
553,170,4
738,405,2
21,50,3
83,248,3
266,319,2
184,20,4
328,349,2
533,236,4
592,1016,4
769,269,5
624,833,4
806,176,5
92,65,4
766,228,3
14,919,4
916,228,3
101,284,4
317,264,4
323,186,4
531,313,5
711,88,5
559,1401,3
749,934,3
29,1018,4
727,135,2
883,16,4
860,344,3
50,246,3
234,111,3
314,1165,2
480,294,1
642,934,2
489,259,2
698,10,4
872,628,4
664,522,3
830,227,3
82,69,4
943,195,4
184,381,4
234,222,3
406,506,4
592,197,5
453,196,4
623,50,5
809,300,4
269,211,4
437,1006,3
328,1277,3
533,215,4
707,221,4
781,483,5
5,428,5
194,498,3
92,1073,5
271,393,4
10,711,4
224,196,4
90,900,4
311,88,4
429,300,3
524,60,5
627,86,3
908,96,4
757,156,3
13,393,3
222,250,2
904,709,3
114,180,3
13,873,1
218,23,4
268,380,2
440,582,3
564,345,4
534,148,4
717,50,4
900,130,1
566,22,3
745,527,3
48,433,3
899,483,4
119,28,5
194,790,1
378,49,3
487,1016,5
435,1039,4
569,268,3
677,405,4
877,203,4
167,216,4
63,14,4
273,896,4
393,421,2
468,200,4
664,481,5
497,578,4
694,492,4
940,302,4
664,525,4
831,298,5
82,73,4
940,355,1
181,1134,2
327,529,3
407,423,4
590,282,2
454,134,3
624,300,4
805,603,4
592,1134,5
772,307,4
5,374,3
805,154,5
93,866,2
271,28,5
347,174,4
524,286,5
398,367,3
607,511,5
757,233,3
526,886,3
625,95,3
911,855,5
758,269,4
15,283,4
222,173,5
268,82,3
437,843,4
328,302,4
533,824,1
708,1049,2
25,495,4
251,1016,3
409,134,5
314,1,5
479,143,1
537,305,4
724,346,1
887,132,4
747,178,5
38,590,1
705,1,5
896,476,2
144,173,5
18,48,4
209,269,2
311,716,4
430,288,4
655,276,4
543,810,3
711,269,5
894,25,2
561,205,3
747,156,3
37,685,3
907,869,5
128,202,2
313,222,3
378,441,3
485,538,3
437,11,1
564,831,3
747,508,5
532,24,5
707,1401,3
896,1208,3
764,819,3
20,742,4
213,185,5
312,660,4
432,1016,3
334,231,2
530,196,5
712,97,5
907,1047,5
128,69,4
16,164,5
222,724,3
373,169,5
435,895,3
571,47,3
533,1047,3
707,1211,4
896,411,2
553,45,4
738,258,4
21,299,1
916,239,3
104,405,3
316,482,3
380,302,5
537,508,4
442,470,4
561,135,4
747,959,5
533,195,4
708,294,3
899,151,2
766,604,4
13,152,5
216,697,4
311,239,3
429,274,3
336,591,5
542,209,4
709,230,2
391,1101,4
559,347,3
749,526,5
625,165,3
911,183,4
123,255,1
194,67,1
378,554,3
269,488,4
437,196,4
568,954,2
815,871,1
110,790,4
7,676,3
223,185,2
312,234,5
428,750,5
650,385,4
488,154,3
674,597,3
871,324,3
648,318,3
846,90,2
676,168,5
871,313,5
181,412,2
280,135,4
387,655,3
554,1012,3
524,1184,3
717,887,5
893,24,4
554,98,5
747,265,4
42,685,4
896,508,2
130,1279,4
249,117,4
402,511,5
588,417,5
457,226,3
621,546,3
816,294,5
587,749,2
774,448,2
6,537,4
806,188,3
89,283,4
198,939,3
378,977,3
493,95,5
429,498,5
650,843,2
843,56,3
116,1258,2
291,46,4
243,632,5
416,387,3
577,161,5
659,64,4
807,118,4
90,387,5
1,222,4
196,692,5
804,120,3
92,11,4
310,50,5
199,116,5
378,186,3
429,633,3
653,214,3
841,323,3
682,678,1
877,402,3
186,44,5
835,216,4
59,215,5
281,326,1
162,628,4
347,371,1
386,405,4
551,1135,5
749,240,1
715,318,5
896,328,1
130,270,5
741,241,4
25,181,5
254,498,4
140,303,5
290,546,2
416,345,5
587,261,3
776,177,4
622,194,4
810,878,4
110,326,4
246,765,2
416,768,3
293,761,2
466,550,3
659,7,3
798,577,2
3,329,4
825,986,5
95,174,5
271,441,3
940,628,4
178,178,4
77,121,2
258,300,5
445,433,2
532,633,5
710,479,5
556,318,5
747,204,5
43,596,3
628,938,5
897,50,5
144,454,3
17,13,3
246,895,5
293,185,5
463,3,2
660,428,4
510,881,2
798,1239,4
417,783,3
642,252,5
817,928,3
698,483,3
868,176,4
181,261,1
259,750,4
445,183,2
325,430,5
534,455,5
705,96,5
60,514,4
279,28,2
174,597,3
350,429,4
524,1154,1
551,468,5
752,315,2
35,879,4
897,699,4
144,709,4
758,656,5
13,493,5
210,216,4
102,732,3
314,99,4
354,281,1
500,1324,2
798,473,2
670,144,4
826,373,3
95,62,4
677,358,5
870,273,3
836,1065,4
59,134,5
281,877,4
327,281,3
532,228,5
710,419,4
554,117,4
747,194,3
43,732,4
629,55,4
908,318,5
758,222,4
13,879,2
210,864,3
293,250,3
464,298,4
657,346,4
499,301,4
798,1270,3
4,359,5
22,403,5
250,325,4
125,732,4
295,213,5
472,400,5
505,172,3
796,781,4
666,613,5
832,678,2
95,33,3
684,934,3
878,418,3
190,742,3
63,508,4
276,1129,4
345,402,4
524,618,3
719,50,2
606,168,5
764,864,4
22,290,5
622,213,5
815,114,5
106,82,3
933,576,1
200,291,3
308,107,4
424,882,3
648,186,5
486,125,3
682,684,3
388,53,5
553,484,5
749,984,3
625,428,5
901,204,5
119,226,3
254,1470,2
405,1517,1
293,180,5
464,294,4
660,235,3
85,661,4
268,386,2
181,473,2
328,234,4
530,333,3
655,302,4
864,183,4
58,198,3
887,826,1
145,53,2
756,435,3
18,516,5
248,678,3
102,524,3
313,542,3
411,196,4
508,1135,3
796,554,2
666,423,3
830,837,5
94,233,3
682,732,3
880,109,4
161,202,5
62,191,5
276,333,4
345,481,3
521,79,4
708,1280,1
605,678,1
762,475,5
462,330,3
660,926,2
805,167,3
786,429,4
936,696,2
201,685,3
308,275,4
421,302,4
379,50,4
487,1446,3
683,289,4
620,406,4
923,148,4
99,975,3
7,489,3
195,431,3
318,605,4
479,422,3
641,484,5
484,510,4
675,311,3
871,526,5
551,346,4
751,3,3
634,405,4
909,116,5
128,209,4
256,51,4
403,111,4
588,588,4
472,401,4
664,172,5
804,237,4
538,566,3
721,305,3
560,1073,3
747,463,3
43,516,5
152,364,4
337,631,4
514,202,4
406,529,2
590,285,5
308,428,5
419,275,5
645,56,3
486,301,4
682,586,1
880,249,4
76,64,5
260,333,4
168,126,5
346,38,3
524,436,4
943,721,5
180,658,5
336,796,3
286,240,3
392,319,5
537,191,4
728,285,4
882,71,5
851,806,4
56,87,4
234,675,4
921,929,1
111,286,4
318,809,4
197,665,4
378,942,3
474,756,1
665,699,4
825,832,3
698,705,4
868,12,5
182,423,5
737,100,5
25,463,4
916,64,5
125,243,2
296,523,4
405,695,1
592,689,2
782,340,3
660,29,2
805,176,4
541,172,5
721,682,3
883,1115,4
747,653,5
42,95,5
176,919,2
351,898,5
524,58,4
407,357,4
598,349,4
757,569,3
339,856,5
454,528,4
378,356,4
532,1168,4
631,286,3
757,549,5
7,545,2
184,1398,5
48,423,4
214,195,4
851,302,5
18,212,5
193,826,2
59,431,4
236,194,3
301,455,5
469,152,4
324,125,5
527,498,4
618,238,1
345,744,4
455,546,3
663,319,1
541,278,2
716,740,4
763,972,3
6,268,3
208,371,5
44,120,4
243,173,3
854,742,2
22,999,4
830,82,3
72,81,3
234,176,3
299,127,5
472,368,3
334,272,4
523,301,4
620,674,3
194,89,3
322,179,5
230,82,5
360,10,5
484,258,5
650,391,2
851,754,2
23,13,4
832,471,4
72,210,4
234,204,2
843,77,2
56,79,4
923,3,4
95,202,4
279,294,2
325,2,1
450,807,4
374,1218,2
537,228,3
717,742,5
332,210,5
536,180,4
638,228,3
502,270,2
727,90,3
864,53,4
38,1030,5
216,108,4
74,326,4
276,380,3
403,515,4
61,271,1
256,381,5
94,401,4
288,234,4
393,1051,3
518,284,4
621,154,5
823,183,4
712,1036,5
910,313,4
653,82,4
748,633,4
14,100,5
817,273,5
58,654,5
254,323,3
303,319,5
474,259,1
328,754,4
520,893,2
622,665,2
298,357,5
468,22,5
648,569,3
524,55,2
620,416,4
777,127,1
934,1285,3
192,301,4
23,961,5
224,1381,3
334,433,5
1,212,4
181,146,1
31,705,5
222,783,2
314,801,3
429,794,3
559,259,3
458,1048,4
643,629,3
861,582,2
426,200,2
561,201,3
459,301,2
671,184,3
863,1024,3
880,186,4
155,332,2
295,1297,4
184,1020,4
343,196,4
848,478,5
63,287,3
253,156,3
92,328,3
287,682,4
324,508,5
527,653,4
618,692,4
488,196,3
711,739,3
911,142,4
524,501,2
616,288,4
829,1,4
731,127,4
901,1041,5
110,586,3
217,403,5
379,616,2
234,746,2
416,660,5
491,319,1
213,11,4
380,86,4
238,286,5
416,185,4
504,248,4
666,211,4
838,750,4
630,325,3
806,675,3
85,209,4
666,636,4
839,220,3
43,17,3
809,328,5
85,705,5
201,173,3
347,163,4
450,196,5
375,573,4
541,88,3
253,282,4
361,611,4
486,1086,3
407,642,2
505,154,1
624,597,3
823,655,5
58,228,5
919,367,4
94,1048,4
283,211,4
846,792,4
49,204,1
245,94,2
83,255,5
277,93,4
326,679,3
450,127,5
659,176,4
542,588,4
627,123,3
352,17,2
453,797,1
667,238,3
535,52,4
639,170,4
801,333,5
5,143,3
178,326,4
339,182,5
216,402,2
379,622,5
933,1188,1
187,433,4
297,79,3
194,165,4
323,180,5
434,1095,5
554,582,3
760,776,5
649,250,3
851,234,4
18,170,5
596,288,4
798,281,4
872,820,3
766,52,4
5,372,3
121,126,3
312,543,5
389,942,3
291,686,5
417,810,3
108,100,4
267,180,5
399,144,3
313,420,5
429,167,3
560,50,5
721,51,4
899,28,5
788,193,4
878,707,2
160,405,3
705,230,4
916,1073,4
92,731,4
886,405,3
119,924,4
305,660,4
357,1034,2
493,121,5
709,413,2
587,262,4
693,130,1
373,649,4
541,585,2
716,515,5
497,204,3
682,572,4
891,531,4
64,326,3
255,436,4
363,710,5
279,284,1
406,831,2
11,732,3
207,281,3
351,312,5
215,443,4
379,7,5
417,132,4
573,50,4
741,742,4
669,915,3
833,204,1
40,259,2
545,679,2
774,180,5
937,297,4
751,748,2
10,696,4
118,188,5
307,168,5
439,273,2
303,333,4
479,616,4
655,945,2
262,121,3
393,248,4
305,311,5
437,204,5
545,25,2
710,64,4
911,548,3
701,751,4
886,549,3
119,310,5
638,62,3
804,363,4
70,175,3
912,479,4
92,367,3
257,1129,5
379,417,5
535,425,5
357,326,5
484,732,5
711,652,4
416,1035,3
502,681,1
721,111,4
591,709,4
790,69,1
880,549,4
84,879,4
275,117,3
102,187,3
270,295,5
387,205,5
62,162,4
249,183,4
84,528,5
275,588,3
333,168,4
527,201,3
623,228,3
537,124,4
719,126,2
918,216,2
464,176,4
647,72,4
853,245,3
621,180,4
819,70,4
63,126,3
184,70,4
337,392,5
222,670,3
336,407,1
524,530,4
157,93,3
293,302,4
425,403,4
344,203,4
392,244,3
601,419,4
796,709,3
568,474,5
764,321,1
5,386,2
299,73,2
468,584,4
334,1010,5
536,387,3
634,272,5
854,1086,3
32,508,4
804,615,5
76,806,4
276,1098,4
745,181,2
22,184,5
826,1091,3
69,1134,5
240,300,3
334,498,4
521,250,3
409,270,2
491,285,5
682,583,2
327,181,4
527,193,3
367,379,4
484,449,4
733,1658,3
823,95,4
59,747,4
906,696,4
109,732,3
270,421,5
846,229,3
64,650,3
918,213,5
92,1212,3
264,88,3
363,238,4
487,627,4
393,410,4
588,82,5
786,423,5
450,234,3
660,748,3
823,215,4
707,310,4
905,751,3
63,237,3
230,134,4
413,276,4
268,122,2
387,435,3
56,66,3
256,232,3
365,342,2
288,887,5
398,385,3
486,269,4
711,747,4
903,59,4
792,125,3
870,655,4
543,397,3
715,1215,1
916,193,4
699,250,4
881,183,4
94,744,4
262,1,3
141,831,2
313,428,3
807,405,4
85,751,3
280,728,3
125,790,4
307,132,4
405,1441,1
506,385,4
690,73,2
551,692,4
758,569,3
236,864,2
415,479,4
504,756,3
385,32,5
600,161,4
795,412,3
896,132,3
125,1115,3
308,942,3
174,88,5
716,96,2
919,687,1
92,476,2
886,1014,5
142,895,4
286,7,4
393,685,3
585,1021,3
432,295,3
561,194,4
764,222,4
416,87,5
503,121,3
388,301,4
597,713,2
773,72,3
894,475,3
128,133,5
307,82,4
173,305,5
301,568,4
918,419,3
92,761,2
262,754,3
144,105,2
314,932,4
393,690,4
588,365,5
786,187,4
560,1019,4
766,178,4
11,527,4
796,778,4
939,237,5
751,50,5
13,402,4
194,575,1
301,606,3
468,1070,5
642,73,4
524,684,4
638,22,5
805,180,3
426,641,4
570,886,2
454,740,2
666,213,4
846,700,2
16,172,5
197,229,3
324,123,4
254,379,1
354,32,3
495,1110,4
185,514,5
344,319,1
224,1442,3
332,122,5
533,313,5
670,1099,3
840,186,4
634,1047,3
813,310,4
95,1227,2
573,685,3
